"","Breeding_system","IMPUTED_Compatibility","Autonomous_selfing_level","Autonomous_selfing_level_fruit_set","Flower_morphology","Flower_symmetry","Flowers_per_plant","Flowers_per_inflorescence","Floral_unit_width","Corolla_diameter_mean","Corolla_length_mean","STYLE_IMPUTED","OVULES_IMPUTED","life_form","lifespan","IMPUTED_plant_height_mean_m","Clusters"
"Elaeocarpus sylvestris","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Open","actinomorphic",0.340574184083751,0.0748198728431192,3.53456381045935,-0.320450713021124,-0.350574176143186,-0.510413084668605,-0.107776261640743,"tree","Perennial",1.52364989408185,3
"Eleutherine bulbosa","Hermaphrodite","self_compatible","medium",0.26750547805715,"Open","actinomorphic",-0.233053560216367,-0.155137227597058,-0.481273648378263,0.210353238235472,-0.350574176143186,-0.0678987135413241,-0.120166398566761,"herb","Perennial",-0.396102042899081,1
"Ellisia nyctelea","Hermaphrodite","self_compatible","high",1.02272288967915,"Tube","actinomorphic",-0.233628337515265,-0.155137227597058,-0.815926769948064,-0.520110914869936,-0.286032622015089,-0.399784491886785,-0.126980973876071,"herb","Short lived",-0.396102042899081,1
"Elsholtzia densa","Hermaphrodite","self_compatible","high",1.52367801919577,"Tube","zygomorphic",-0.18822093090233,0.0264078516978189,-0.704375729424797,-0.710031594677342,-0.497259526434314,-0.178527306323144,-0.126980973876071,"herb","Short lived",-0.396102042899081,5
"Embelia angustifolia","Hermaphrodite","self_compatible","none",0.0430169023011599,"Open","actinomorphic",-0.00429219525499729,-0.0946222011654321,0.18803259476134,-0.568808525076963,-0.52659659649254,-0.621041677450426,-0.128839494414974,"herb","Perennial",-0.0144904561303722,3
"Empetrum nigrum","Dioecious","dioecious","none",-0.844229699342505,"Open","actinomorphic",-0.176725384924371,-0.143034222310732,-0.65975531321549,-0.666203745491018,-0.467922456376089,-0.621041677450426,-0.126671220452921,"shrub","Perennial",-0.396102042899081,4
"Enemion biternatum","Hermaphrodite","self_compatible","none",-0.844229699342505,"Open","actinomorphic",-0.225006678031796,-0.159978429711588,-0.581669584849203,-0.0087860076961504,-0.555933666550766,-0.510413084668605,-0.114590836950053,"herb","Perennial",-0.396102042899081,3
"Epacris microphylla","Hermaphrodite","partially_self_compatible","none",-0.259780055338734,"Open","actinomorphic",-0.0617699251447886,-0.0704161905927819,-0.369722607854996,-0.398366889352368,-0.482590991405202,-0.621041677450426,-0.0814472206729546,"shrub","Perennial",-0.396102042899081,3
"Epacris petrophila","Hermaphrodite","partially_self_compatible","none",-0.229667185369072,"Open","actinomorphic",-0.0617699251447886,-0.130931217024407,-0.369722607854996,-0.578548047118369,-0.552999959544943,-0.621041677450426,-0.0814472206729546,"shrub","Perennial",-0.396102042899081,3
"Epidendrum ibaguense","Hermaphrodite","partially_self_compatible","none",-0.844229699342505,"Tube","actinomorphic",-0.211212022858246,-0.143034222310732,-0.481273648378263,1.8089164680556,1.93147413757034,-0.621041677450426,15.3582121562614,"herb","Perennial",-0.0443573515861798,3
"Epilobium angustifolium","Hermaphrodite","self_compatible","low",-0.387737049115231,"Open","zygomorphic",-0.229604896422979,-0.0704161905927819,1.41509404051728,0.94081739134088,-0.350574176143186,0.927758621495059,0.237908558595163,"herb","Perennial",-0.396102042899081,2
"Epilobium gunnianum","Hermaphrodite","self_compatible","low",-0.387737049115231,"Open","actinomorphic",-0.233628337515265,-0.155137227597058,-0.670910417267817,-0.203576448524259,-0.52659659649254,0.0427298792404962,0.237908558595163,"herb","Perennial",-0.396102042899081,2
"Epilobium hirsutum","Hermaphrodite","partially_self_compatible","low",-0.387737049115231,"Open","actinomorphic",-0.229604896422979,-0.0704161905927819,-0.481273648378263,0.210353238235472,-0.0572034755609291,0.153358472022317,0.237908558595163,"herb","Perennial",-0.285347123457874,2
"Epilobium latifolium","Hermaphrodite","self_compatible","low",-0.387737049115231,"Open","actinomorphic",-0.232478782917469,-0.130931217024407,2.08440028365688,1.42779349341115,-0.203888825852058,-0.0678987135413241,0.237908558595163,"herb","Perennial",-0.230708029866878,2
"Epilobium tibetanum","Hermaphrodite","self_compatible","low",-0.387737049115231,"Open","actinomorphic",-0.233628337515265,-0.164819631826118,-0.52589406458757,0.112958017821418,0.00147066455552232,-0.383190202969512,0.237908558595163,"herb","Perennial",-0.396102042899081,2
"Epistephium duckei","Hermaphrodite","self_compatible","high",2.66725222548268,"Open","zygomorphic",-0.233628337515265,-0.155137227597058,0.411134675807874,2.15825764651656,2.87650353026164,-0.621041677450426,15.3582121562614,"herb","Perennial",-0.248428816977471,5
"Erechtites hieracifolia","Hermaphrodite","self_compatible","none",0.0652466453122147,"Capitulum","actinomorphic",-0.230754451020775,-0.0946222011654321,-0.258171567331729,-0.349669279145341,0.852245696244067,-0.510413084668605,-0.0675083166311842,"herb","Short lived",-0.248428816977471,1
"Erica ciliaris","Hermaphrodite","self_compatible","low",-0.809114880094253,"Tube","actinomorphic",-0.228455341825184,-0.143034222310732,-0.570514480796876,-0.612636374263288,-0.174551755793832,0.208672768413227,-0.055118179705166,"shrub","Perennial",-0.396102042899081,2
"Erica scoparia","Hermaphrodite","partially_self_compatible","medium",0.244329697353303,"Campanulate","actinomorphic",0.0531855346347941,0.0748198728431192,-0.704375729424797,-0.656464223449612,-0.50312694044596,-0.571258810698606,-0.121715165682513,"shrub","Perennial",-0.0712209458715393,1
"Erica tetralix","Hermaphrodite","partially_self_compatible","low",-0.493081506859986,"Campanulate","actinomorphic",-0.232478782917469,-0.130931217024407,-0.849392082105044,-0.593157330180477,-0.274297793991799,-0.344470195495875,-0.0675083166311842,"herb","Perennial",-0.396102042899081,2
"Erica umbellata","Hermaphrodite","partially_self_compatible","low",-0.493081506859986,"Campanulate","actinomorphic",-0.11924765503458,-0.143034222310732,-0.62629000105851,-0.549329480994152,-0.362309004166476,-0.178527306323144,-0.0814472206729546,"shrub","Perennial",-0.396102042899081,2
"Erigenia bulbosa","Hermaphrodite","self_compatible","none",0.0828438324339489,"Open","actinomorphic",-0.232478782917469,-0.130931217024407,-0.52589406458757,-0.466543543642206,-0.491392112422669,-0.565727381059515,-0.128219987568673,"herb","Perennial",-0.396102042899081,3
"Erigeron annuus","Hermaphrodite","self_compatible","high",0.717803426682189,"Capitulum","zygomorphic",-0.232478782917469,-0.130931217024407,-0.233184134254517,0.751870663737614,-0.174551755793832,-0.488287366112241,0.0563930526289971,"herb","Short lived",-0.248428816977471,5
"Erigeron canadensis","Hermaphrodite","self_compatible","high",2.24587439450366,"Capitulum","actinomorphic",-0.211212022858246,0.316879978569621,-0.854969634131207,-0.605331732732234,-0.438585386317863,-0.48275593647315,-0.101581193177734,"herb","Short lived",-0.396102042899081,1
"Erigeron compositus","Hermaphrodite","self_compatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.230754451020775,-0.164819631826118,-0.648600209163163,-0.154878838317232,-0.145214685735606,-0.344470195495875,-0.0798984535572023,"herb","Perennial",-0.396102042899081,3
"Erigeron divergens","Hermaphrodite","self_compatible","none",0.377067951916176,"Capitulum","actinomorphic",-0.233053560216367,-0.164819631826118,-0.412112003253837,0.361315829877256,-0.520729182480895,-0.31681304730042,0.0563930526289971,"herb","Short lived",-0.396102042899081,1
"Erigeron eriocephalus","Hermaphrodite","self_compatible","none",0.00765641707901037,"Capitulum","actinomorphic",-0.233858248434824,-0.164819631826118,-0.648600209163163,-0.154878838317232,0.0894818747301994,-0.31681304730042,-0.00555763200109351,"herb","Perennial",-0.396102042899081,3
"Erigeron philadelphicus","Hermaphrodite","self_compatible","none",0.289147983790489,"Capitulum","actinomorphic",-0.232478782917469,-0.157557828654323,-0.146620526808462,0.94081739134088,-0.476723577393556,-0.31681304730042,0.118343737259088,"herb","Short lived",-0.396102042899081,1
"Erigeron pulchellus","Hermaphrodite","self_compatible","none",-0.0991188524966734,"Capitulum","actinomorphic",-0.233858248434824,-0.159978429711588,-0.313947087593362,0.575585314788176,-0.344706762131541,-0.31681304730042,-0.00555763200109351,"herb","Perennial",-0.396102042899081,3
"Eriobotrya japonica","Hermaphrodite","partially_self_compatible","low",-0.387737049115231,"Open","actinomorphic",0.225618724304168,-0.106725206451757,0.18803259476134,-0.320450713021124,-0.350574176143186,-0.37212734369133,-0.123263932798266,"tree","Perennial",1.30214005519943,3
"Eriopsis biloba","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Open","zygomorphic",-0.230179673721877,-0.082519195879107,1.30354299999401,0.405143679063581,-0.174551755793832,-0.621041677450426,15.3582121562614,"herb","Perennial",-0.396102042899081,2
"Erodium cicutarium","Hermaphrodite","self_compatible","high",2.06327733441275,"Open","actinomorphic",-0.233628337515265,-0.155137227597058,-0.369722607854996,-0.2766228638348,-0.438585386317863,-0.621041677450426,-0.12636146702977,"herb","Short lived",-0.396102042899081,1
"Erophaca baetica","Monoecious","self_compatible","high",0.850111495426945,"Papilionaceous","zygomorphic",-0.199716476880288,0.0143048464114938,1.08044091894748,0.697329340305744,0.183360498916522,0.817130028713238,-0.123511735536786,"herb","Perennial",-0.396102042899081,5
"Eryngium campestre","Hermaphrodite","partially_self_compatible","none",-0.844229699342505,"Tube","actinomorphic",-0.231904005618571,-0.118828211738082,-0.704375729424797,-0.690552550594531,-0.497259526434314,-0.178527306323144,-0.128219987568673,"herb","Perennial",-0.396102042899081,3
"Eryngium yuccifolium","Hermaphrodite","partially_self_compatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.231904005618571,-0.118828211738082,-0.537049168639896,0.088609212717904,0.382852575312456,0.374615657585957,-0.0984836589462295,"herb","Perennial",-0.38133472030692,3
"Erysimum redowskii","Hermaphrodite","self_compatible","high",2.66725222548268,"Tube","actinomorphic",-0.229604896422979,-0.143034222310732,-0.258171567331729,-0.471413304662909,-0.291900036026735,0.540558546758688,-0.107962113694633,"herb","Short lived",-0.396102042899081,1
"Erythronium albidum","Hermaphrodite","self_compatible","none",-0.844229699342505,"Open","actinomorphic",-0.234088159354383,-0.164819631826118,-0.369722607854996,0.453841289270608,0.770101900081036,1.38133585190052,-0.107962113694633,"herb","Perennial",-0.396102042899081,3
"Erythroxylum macrocarpum","Hermaphrodite","self_compatible","low",-0.668655603101246,"Open","actinomorphic",-0.222707568836204,-0.143034222310732,-0.258171567331729,-0.447064499559395,-0.184401996754381,-0.576790240337697,-0.127600480722372,"shrub","Perennial",0.489937312630578,2
"Erythroxylum sechellarum","Hermaphrodite","self_compatible","low",-0.668655603101246,"Open","actinomorphic",-0.222707568836204,-0.143034222310732,-0.258171567331729,-0.135485350964206,-0.456187628352798,-0.576790240337697,-0.127600480722372,"shrub","Perennial",1.52364989408185,2
"Eugenia kanakana","Hermaphrodite","partially_self_compatible","none",-0.573388403341484,"Brush","actinomorphic",-0.211212022858246,-0.155137227597058,-0.0350694862851946,0.120394451062623,0.114671499549644,-0.344470195495875,-0.110873795872248,"shrub","Perennial",0.637610538552188,3
"Eugenia orbiculata","Hermaphrodite","partially_self_compatible","none",-0.423054969776301,"Open","actinomorphic",-0.211212022858246,-0.155137227597058,-0.0350694862851946,-0.2766228638348,0.0432946369683403,-0.344470195495875,-0.104678727409239,"tree","Perennial",0.637610538552188,3
"Eulophus americanus","Hermaphrodite","self_incompatible","none",-0.512839322440794,"Open","actinomorphic",-0.205464249869267,0.437910031432872,4.65007421569202,-0.61750613528399,-0.585270736608992,-0.621041677450426,-0.128219987568673,"herb","Perennial",-0.396102042899081,3
"Euonymus alatus","Hermaphrodite","self_compatible","none",0.118518452165346,"Open","actinomorphic",-0.00429219525499729,-0.0462101800201317,0.0764815542380725,-0.325320474041827,-0.585270736608992,-0.621041677450426,-0.125122453337168,"shrub","Perennial",-0.396102042899081,3
"Euonymus atropurpureus","Hermaphrodite","self_compatible","none",0.105968446789047,"Open","actinomorphic",0.0531855346347941,-0.159978429711588,-0.258171567331729,-0.422715694455882,-0.585270736608992,-0.0678987135413241,-0.11954689172046,"shrub","Perennial",0.489937312630578,3
"Eupatorium altissimum","Hermaphrodite","self_incompatible","low",-0.387737049115231,"Capitulum","actinomorphic",-0.216959795847225,0.19584992570637,-0.146620526808462,-0.417845933435179,-0.409248316259637,0.374615657585957,-0.12636146702977,"herb","Perennial",-0.396102042899081,2
"Eupatorium chinense","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.205464249869267,0.437910031432872,2.19595132418015,-0.661333984470315,-0.350574176143186,0.374615657585957,-0.12636146702977,"shrub","Perennial",-0.396102042899081,3
"Eupatorium perfoliatum","Hermaphrodite","partially_self_compatible","low",-0.387737049115231,"Capitulum","actinomorphic",-0.176725384924371,1.04306029574913,4.65007421569202,-0.179227643420746,-0.403380902247992,0.374615657585957,-0.11954689172046,"herb","Short lived",-0.396102042899081,1
"Eupatorium purpureum","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.11924765503458,2.25336082438164,1.74974716208708,0.703173053530587,-0.32123710608496,0.540558546758688,-0.12605171360662,"herb","Perennial",-0.292730784753954,3
"Eupatorium serotinum","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.176725384924371,1.04306029574913,5.76558462092469,0.697329340305744,-0.482590991405202,0.374615657585957,-0.122334672528814,"herb","Perennial",-0.396102042899081,3
"Eupatorium sessilifolium","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.193968703891309,0.679970137159374,2.19595132418015,-0.568808525076963,0.0529582651254688,0.374615657585957,-0.12636146702977,"herb","Perennial",-0.396102042899081,3
"Euphorbia corollata","Monoecious","monoecious","none",-0.844229699342505,"Open","actinomorphic",-0.223857123434,0.0506138622704691,0.857338837900942,-0.471413304662909,-0.52659659649254,-0.609978818172244,-0.127600480722372,"herb","Perennial",-0.396102042899081,4
"Euphorbia cyathophora","Monoecious","monoecious","none",-0.844229699342505,"Open","actinomorphic",-0.233053560216367,-0.143034222310732,-0.481273648378263,-0.666203745491018,-0.52659659649254,-0.554664521781333,-0.127600480722372,"herb","Short lived",-0.396102042899081,4
"Euphorbia nutans","Monoecious","monoecious","none",-0.844229699342505,"Open","actinomorphic",-0.211212022858246,-0.0946222011654321,-0.481273648378263,-0.486022587725017,-0.415115730271282,-0.560195951420424,-0.127600480722372,"herb","Short lived",-0.396102042899081,4
"Euphorbia pyrifolia","Dioecious","dioecious","none",-0.844229699342505,"Open","actinomorphic",-0.225581455330694,-0.0946222011654321,0.411134675807874,-0.653751422585369,-0.511928061463427,-0.510413084668605,-0.127600480722372,"shrub","Perennial",1.22830344223863,4
"Euphorbia segetalis","Monoecious","self_compatible","low",-0.387737049115231,"Open","actinomorphic",-0.225581455330694,-0.143034222310732,-0.748996145634104,-0.666203745491018,-0.467922456376089,-0.399784491886785,-0.127600480722372,"herb","Short lived",-0.396102042899081,1
"Euphrasia collina","Hermaphrodite","self_compatible","medium",1.26265945555261,"Tube","zygomorphic",-0.231904005618571,-0.118828211738082,-0.258171567331729,-0.227925253627773,-0.0513360615492839,0.374615657585957,-0.114590836950053,"herb","Perennial",-0.396102042899081,5
"Euphrasia regelii","Hermaphrodite","self_compatible","medium",1.26265945555261,"Tube","zygomorphic",-0.233628337515265,-0.155137227597058,-0.481273648378263,-0.471413304662909,-0.203888825852058,-0.178527306323144,-0.105298234255539,"herb","Short lived",-0.396102042899081,5
"Euphrasia revoluta","Hermaphrodite","self_compatible","medium",1.26265945555261,"Tube","zygomorphic",-0.233858248434824,-0.159978429711588,0.745787797377675,-0.0769626619859885,0.0894818747301994,-0.178527306323144,-0.109944535602796,"herb","Perennial",-0.396102042899081,5
